id,session,electoralTerm,firstName,lastName,politicianId,speechContent,factionId,documentUrl,positionShort,positionLong,date,speech_length,paragraph_number,paragraph_length,word_count,sentiment_class,sentiment_probabilities
1027691,111,19,Ralph,Brinkhaus,11004021,({2}),4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,8,5,1,negative,"[[""positive"", 0.016644759103655815], [""negative"", 0.9818620085716248], [""neutral"", 0.0014932043850421906]]"
1027691,111,19,Ralph,Brinkhaus,11004021,"Ich habe gesagt: Jede Generation hat ihre Herausforderungen. Wir haben auch unsere Herausforderungen. Ich warne aber davor, diese jetzt nur, obwohl es unglaublich wichtig ist, auf das Thema „Umwelt und Klima“ zu reduzieren. Wir müssen auch über andere Dinge sprechen. Wir haben die Tendenz zum seriellen Alarmismus: Es gibt immer ein Thema, das ganz besonders wichtig ist. Da stürzt sich dann alles drauf, und dann vergessen wir vielleicht das eine oder andere Thema. – Vielleicht ist das auch der Grund dafür, dass wir die Klimaziele nicht so im Auge gehabt haben, wie wir sie hätten haben müssen.",4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,9,598,96,positive,"[[""positive"", 0.6495326161384583], [""negative"", 0.19912844896316528], [""neutral"", 0.15133889019489288]]"
1027691,111,19,Ralph,Brinkhaus,11004021,({3}),4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,10,5,1,positive,"[[""positive"", 0.9225673675537109], [""negative"", 0.07559937983751297], [""neutral"", 0.001833272399380803]]"
1027691,111,19,Ralph,Brinkhaus,11004021,"Ich möchte heute über drei Herausforderungen sprechen, die wir vor der Brust haben und die in der Rede der Bundeskanzlerin, aber auch verteilt über die Fraktionen in der einen oder anderen Rede angeklungen sind.",4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,11,211,34,neutral,"[[""positive"", 4.9490136007079855e-05], [""negative"", 0.00011535071826074272], [""neutral"", 0.9998351335525513]]"
1027691,111,19,Ralph,Brinkhaus,11004021,"Die erste betrifft natürlich das Thema Nachhaltigkeit. Ich sage ganz bewusst „Nachhaltigkeit“; denn Nachhaltigkeit ist mehr als Umwelt und mehr als Klima. Zur Nachhaltigkeit gehören auch finanzielle Solidität, Infrastruktur und viele andere Sachen.",4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,12,248,33,neutral,"[[""positive"", 1.9383376638870686e-05], [""negative"", 2.018928535107989e-05], [""neutral"", 0.9999604225158691]]"
1027691,111,19,Ralph,Brinkhaus,11004021,({4}),4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,13,5,1,positive,"[[""positive"", 0.974449872970581], [""negative"", 0.025340234860777855], [""neutral"", 0.0002099598932545632]]"
1027691,111,19,Ralph,Brinkhaus,11004021,"Nachhaltigkeit ist mehr als Umweltpolitik; Umweltpolitik ist im Übrigen auch mehr als Klimapolitik. Es geht auch um Artenschutz, es geht um Kreislaufwirtschaft. Es geht um ganz viele Dinge, bei denen wir im Übrigen gar nicht so schlecht waren oder zumindest einiges auf den Weg gebracht haben. Aber es geht natürlich auch um das Thema Klima; das ist doch klar.",4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,14,360,59,neutral,"[[""positive"", 0.0026421849615871906], [""negative"", 0.0032483460381627083], [""neutral"", 0.9941095113754272]]"
1027691,111,19,Ralph,Brinkhaus,11004021,"Während der Rede der Kanzlerin ist hier im Plenum die Frage nach der Urheberschaft aufgekommen, die Frage, wer sich denn zuerst darum gekümmert hat. Ich könnte auch in diesen Chor einstimmen und fragen: Wer hat denn das Pariser Klimaschutzabkommen gemacht? Wer hat die entsprechenden Vereinbarungen auf europäischer Ebene getroffen? Wer hat das im Bundestag zur Ratifizierung gebracht? – Das waren unionsgeführte Bundesregierungen.",4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,15,431,61,neutral,"[[""positive"", 0.002412972040474415], [""negative"", 0.0090017756447196], [""neutral"", 0.9885852932929993]]"
1027691,111,19,Ralph,Brinkhaus,11004021,({5}),4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,16,5,1,positive,"[[""positive"", 0.9676475524902344], [""negative"", 0.0319787971675396], [""neutral"", 0.00037362691364251077]]"
1027691,111,19,Ralph,Brinkhaus,11004021,Aber Schwamm drüber! Nützt ja nichts.,4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,17,37,6,neutral,"[[""positive"", 0.002471495419740677], [""negative"", 0.011756088584661484], [""neutral"", 0.985772430896759]]"
1027691,111,19,Ralph,Brinkhaus,11004021,"Wir haben im Übrigen viel erreicht. Wir sind im Bereich der regenerativen Energien gar nicht so schlecht. Wir haben auch in anderen Bereichen große Fortschritte erzielt. Aber da beißt die Maus keinen Faden ab: Wir werden ein Ziel nicht erreichen, nämlich die vereinbarte Reduktion der klimaschädlichen Gase bis 2020. Und seien wir ehrlich: Wenn wir so weitermachen, werden wir dieses Ziel auch bis 2030, 2040 und 2050 nicht erreichen. Deswegen ist es auch absolut richtig, wenn junge Menschen, aber auch andere auf die Straße gehen und sagen: Ihr habt das damals versprochen. Haltet es auch! – Es ist auch mein Verständnis von konservativer Politik, das, was man verspricht, auch zu halten.",4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,18,690,110,neutral,"[[""positive"", 0.22273077070713043], [""negative"", 0.061153240501880646], [""neutral"", 0.7161159515380859]]"
1027691,111,19,Ralph,Brinkhaus,11004021,({6}),4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,19,5,1,positive,"[[""positive"", 0.9562799334526062], [""negative"", 0.0422385111451149], [""neutral"", 0.001481459941715002]]"
1027691,111,19,Ralph,Brinkhaus,11004021,"Insofern ist es richtig, dass wir uns momentan so intensiv mit diesem Thema beschäftigen, viel intensiver, als das in der Vergangenheit der Fall war.",4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,20,149,24,neutral,"[[""positive"", 2.2144182366901077e-05], [""negative"", 4.851360063184984e-05], [""neutral"", 0.9999293088912964]]"
1027691,111,19,Ralph,Brinkhaus,11004021,"Es sind viele Lösungsvorschläge gemacht worden. Ich teile die Auffassung, dass am Ende des Tages eine marktgerechte Bepreisung von CO",4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,21,133,20,neutral,"[[""positive"", 0.0009023047750815749], [""negative"", 0.0015371872577816248], [""neutral"", 0.9975605010986328]]"
1027691,111,19,Ralph,Brinkhaus,11004021,({7}),4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,22,5,1,positive,"[[""positive"", 0.959904670715332], [""negative"", 0.03964313864707947], [""neutral"", 0.00045218379818834364]]"
1027691,111,19,Ralph,Brinkhaus,11004021,"Deswegen müssen wir die Menschen für dieses Projekt gewinnen. Wir werden die Menschen für dieses Projekt aber nicht gewinnen, wenn wir uns in unserer Diskussion nur auf die Bepreisung von CO",4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,23,190,31,neutral,"[[""positive"", 0.0018502158345654607], [""negative"", 0.005956671200692654], [""neutral"", 0.9921931624412537]]"
1027691,111,19,Ralph,Brinkhaus,11004021,({8}),4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,24,5,1,positive,"[[""positive"", 0.9649333953857422], [""negative"", 0.03468436375260353], [""neutral"", 0.0003821968857664615]]"
1027691,111,19,Ralph,Brinkhaus,11004021,"Dafür müssen wir, auch wenn das immer kleingeredet wird, die Möglichkeit schaffen, dass die Menschen ihre Ölheizungen ersetzen, und zwar auch auf dem Land.",4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,25,155,24,neutral,"[[""positive"", 8.197117495001294e-06], [""negative"", 1.5473899111384526e-05], [""neutral"", 0.9999762773513794]]"
1027691,111,19,Ralph,Brinkhaus,11004021,({9}),4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,26,5,1,positive,"[[""positive"", 0.9733623266220093], [""negative"", 0.02630811557173729], [""neutral"", 0.0003295890928711742]]"
1027691,111,19,Ralph,Brinkhaus,11004021,Das ist auch eine Frage von Stadt-Land-Gerechtigkeit.,4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,27,53,7,neutral,"[[""positive"", 0.00014078708773013204], [""negative"", 0.00035930436570197344], [""neutral"", 0.9994999170303345]]"
1027691,111,19,Ralph,Brinkhaus,11004021,({10}),4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,28,6,1,positive,"[[""positive"", 0.9937695860862732], [""negative"", 0.0062049319967627525], [""neutral"", 2.550901990616694e-05]]"
1027691,111,19,Ralph,Brinkhaus,11004021,"Der Kollege Lindner hat gesagt – ich gehe einmal davon aus, dass er es nicht so gemeint hat –: Na ja, wenn das international nicht gemacht wird, dann habt ihr mit eurer Moral zwar recht, aber ihr habt nichts erreicht. – Der Kollege Bartsch hat das auch angesprochen. Meine Damen und Herren, ich möchte an dieser Stelle mal einen Satz sagen:",4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,29,340,58,neutral,"[[""positive"", 0.0059636980295181274], [""negative"", 0.06929492205381393], [""neutral"", 0.9247413277626038]]"
1027691,111,19,Ralph,Brinkhaus,11004021,({11}),4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,30,6,1,positive,"[[""positive"", 0.9697614312171936], [""negative"", 0.029977548867464066], [""neutral"", 0.0002610658702906221]]"
1027691,111,19,Ralph,Brinkhaus,11004021,"Es gibt Situationen in der Politik, in denen es ganz egal ist, was die anderen machen, in denen man einfach das Richtige machen muss. Und im Klimabereich müssen wir jetzt das Richtige machen. Ich glaube auch, dass dann genau das passieren wird, was der Kollege Lindner angesprochen hat.",4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,31,286,48,neutral,"[[""positive"", 0.02384449914097786], [""negative"", 0.06459332257509232], [""neutral"", 0.9115621447563171]]"
1027691,111,19,Ralph,Brinkhaus,11004021,({12}),4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,32,6,1,positive,"[[""positive"", 0.9328558444976807], [""negative"", 0.06634123623371124], [""neutral"", 0.0008028841111809015]]"
1027691,111,19,Ralph,Brinkhaus,11004021,"Wenn wir das Richtige machen und insbesondere auf Innovation und Technologie setzen, dann können wir hier in Deutschland Lösungen anbieten, die auch der ganzen Welt weiterhelfen können.",4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,33,185,27,neutral,"[[""positive"", 0.0029087073635309935], [""negative"", 0.0019437939627096057], [""neutral"", 0.9951475262641907]]"
1027691,111,19,Ralph,Brinkhaus,11004021,"Damit bin ich gleich beim zweiten Thema, das eine genauso große Herausforderung ist: Innovationen und Technologien, die der Welt weiterhelfen können, Technologien und Innovationen, die unsere Wirtschaft in die nächsten Jahrzehnte tragen können; denn auch darum geht es. Es wird momentan gesagt – je nachdem, mit wem man spricht –, dass wir vor einer konjunkturellen Rezession bzw. einer technischen Delle stehen. Wir haben in der Wirtschaft aber keine konjunkturelle Herausforderung zu bestehen, sondern eine strukturelle Herausforderung.",4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,34,538,74,neutral,"[[""positive"", 0.00045923300785943866], [""negative"", 0.0005698984605260193], [""neutral"", 0.9989708662033081]]"
1027691,111,19,Ralph,Brinkhaus,11004021,({13}),4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,35,6,1,positive,"[[""positive"", 0.9513646960258484], [""negative"", 0.04808594286441803], [""neutral"", 0.0005494140204973519]]"
1027691,111,19,Ralph,Brinkhaus,11004021,"Die Wirtschaftsstrukturen, so wie wir sie kennen, werden in 10 oder 20 Jahren nicht mehr die gleichen sein. Das hat nichts damit zu tun, dass wir in der Automobilindustrie andere Antriebsstränge entwickeln. Das hat etwas mit verändertem Verbraucherverhalten, mit autonomem Fahren und vielem anderen zu tun. Der Einzelhandel wird sich durch die Plattformökonomie verändern.",4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,36,372,53,neutral,"[[""positive"", 1.0278776244376786e-05], [""negative"", 1.791911927284673e-05], [""neutral"", 0.9999717473983765]]"
1027691,111,19,Ralph,Brinkhaus,11004021,({14}),4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,37,6,1,positive,"[[""positive"", 0.9744864106178284], [""negative"", 0.025305140763521194], [""neutral"", 0.00020836060866713524]]"
1027691,111,19,Ralph,Brinkhaus,11004021,"Auch die Industrie und die Verwaltung werden sich verändern. Wir als Staat müssen die Rahmenbedingungen schaffen, um genau das zu ermöglichen. Die Wirtschaft muss die Veränderungen am Ende des Tages selbst vollziehen, aber wir müssen die Rahmenbedingungen dafür schaffen.",4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,38,271,39,neutral,"[[""positive"", 5.3593514167005196e-05], [""negative"", 9.030543151311576e-05], [""neutral"", 0.9998561143875122]]"
1027691,111,19,Ralph,Brinkhaus,11004021,"Dabei ist mir eines wichtig: Wir müssen die Fesseln, die wir der Wirtschaft in den letzten Jahrzehnten angelegt haben, wieder lockern. Wir brauchen ein Entfesselungsgesetz. Ich bin im Sommer wie alle anderen Kolleginnen und Kollegen viel unterwegs gewesen. Wenn ich mir angucke, welche Absurditäten wir mittlerweile bei den Planungsverfahren in Deutschland haben, muss ich sagen: So kommen wir nicht weiter, meine Damen und Herren.",4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,39,431,64,neutral,"[[""positive"", 0.006744774524122477], [""negative"", 0.017523551359772682], [""neutral"", 0.9757316708564758]]"
1027691,111,19,Ralph,Brinkhaus,11004021,"Ich sage noch einen Satz, der ganz wichtig ist: Individuelles Wohl und Gemeinwohl müssen immer in der Balance sein; das ist überhaupt keine Frage. Aber ich habe momentan das Gefühl, dass das Gemeinwohl an Balance verliert. Wenn wir mit den Planungsverfahren bzw. bei unserer Vorhabenplanung so weitermachen, dann werden wir in diesem Land nicht weiterkommen. Niemand will den Bürgern Beteiligungsrechte nehmen, niemand will den Bürgern Klagerechte nehmen, aber es kann nicht sein, dass große Projekte, die für dieses Land wichtig sind, kaputtgeklagt werden.",4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,40,557,83,negative,"[[""positive"", 0.015261326916515827], [""negative"", 0.8902091979980469], [""neutral"", 0.09452948719263077]]"
1027691,111,19,Ralph,Brinkhaus,11004021,({15}),4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,41,6,1,positive,"[[""positive"", 0.9673059582710266], [""negative"", 0.032432135194540024], [""neutral"", 0.0002619133738335222]]"
1027691,111,19,Ralph,Brinkhaus,11004021,"Wenn wir über die Entfesselung der Wirtschaft sprechen, dann müssen wir auch darüber sprechen, dass wir – das sage ich ganz offen – mittlerweile ein absurdes Vergabe- und Ausschreibungsrecht haben. Wenn mir eine Bürgermeisterin, die eine europaweite Ausschreibung machen muss, weil sie dazu gezwungen ist, erzählt, dass sie 50 000 Euro für Rechtsanwaltskosten aufwenden muss, dann muss ich sagen: Es läuft irgendetwas falsch in diesem Land.",4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,42,440,62,negative,"[[""positive"", 0.009727509692311287], [""negative"", 0.824535071849823], [""neutral"", 0.16573742032051086]]"
1027691,111,19,Ralph,Brinkhaus,11004021,({16}),4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,43,6,1,positive,"[[""positive"", 0.9653170704841614], [""negative"", 0.03426585718989372], [""neutral"", 0.000417202478274703]]"
1027691,111,19,Ralph,Brinkhaus,11004021,"Und wenn es so ist, dass in Ausschreibungsverfahren die Interessen derjenigen, die an den Ausschreibungen teilnehmen, wichtiger sind als die Tatsache, dass Projekte zu einem Ende gebracht werden, dann läuft auch hier etwas falsch in diesem Land.",4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,44,245,37,neutral,"[[""positive"", 6.3611446421418805e-06], [""negative"", 8.6180289144977e-06], [""neutral"", 0.9999849796295166]]"
1027691,111,19,Ralph,Brinkhaus,11004021,"Lassen Sie uns das Ganze weiterspinnen. Wir könnten viele andere Sachen nehmen, zum Beispiel den Datenschutz. Auch da haben wir entsprechenden Nachholbedarf.",4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,45,157,22,negative,"[[""positive"", 0.005869085434824228], [""negative"", 0.993979811668396], [""neutral"", 0.00015105269267223775]]"
1027691,111,19,Ralph,Brinkhaus,11004021,"Wir können die Wirtschaft entfesseln. Ja, Herr Lindner, ein Punkt in diesem Zusammenhang ist, dass wir ein modernes Unternehmenssteuerrecht bekommen, aber nicht, wie Sie es vielleicht meinen, indem wir Steuerdumping machen, sondern indem wir wettbewerbsgerecht sind und ein Steuerrecht haben, das im europäischen und weltweiten Vergleich so gestaltet ist, dass unsere Unternehmen gerne bei uns arbeiten.",4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,46,403,56,neutral,"[[""positive"", 0.0008820946095511317], [""negative"", 0.0015616060700267553], [""neutral"", 0.9975563287734985]]"
1027691,111,19,Ralph,Brinkhaus,11004021,({17}),4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,47,6,1,positive,"[[""positive"", 0.9531702995300293], [""negative"", 0.0462665930390358], [""neutral"", 0.0005631684907712042]]"
1027691,111,19,Ralph,Brinkhaus,11004021,"Es geht nicht nur um das Thema Wirtschaft, sondern auch um das Thema Außen- und Sicherheitspolitik. Ich bin sehr froh, dass die Bundeskanzlerin und der Fraktionsvorsitzende der SPD sich diesem Thema so ausführlich gewidmet haben. Ich glaube, wir wissen gar nicht, wie es momentan in dieser Welt aussieht. Wir sind hier in unserer bundesdeutschen Echokammer und diskutieren viele Dinge, die wichtig sind, teilweise auch Dinge, die nicht so wichtig sind. Aber die Welt um uns herum hat sich verändert. Ob das nun China ist, ob das die Vereinigten Staaten sind; es gibt noch viel mehr Konflikte. Aber eines ist richtig, meine Damen und Herren, liebe Kolleginnen und Kollegen: Wenn wir als Europäer – ich sage ganz bewusst „Europäer“, weil wir als Europäer zusammenarbeiten müssen – nicht aufpassen, dann werden wir zwischen den Blöcken China und Vereinigte Staaten eingeklemmt. Deswegen tun wir gut daran, wenn wir mehr in unsere Außenpolitik – und zur Außenpolitik gehört die Sicherheitspolitik – investieren. Ich bin nachhaltig der Meinung, dass es eine Frage unserer internationalen Verlässlichkeit und Glaubwürdigkeit ist, dass es eine Frage des Schutzes unserer Soldatinnen und Soldaten ist und dass es eine Frage der Vertretung unserer eigenen Interessen ist, eine starke Bundeswehr zu haben, die gut ausgestattet ist, und dafür auch das Geld aufzuwenden, das wir versprochen haben.",4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,48,1385,210,positive,"[[""positive"", 0.4686010479927063], [""negative"", 0.09857259690761566], [""neutral"", 0.432826429605484]]"
1027691,111,19,Ralph,Brinkhaus,11004021,({18}),4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,49,6,1,positive,"[[""positive"", 0.9574667811393738], [""negative"", 0.04211192578077316], [""neutral"", 0.000421317876316607]]"
1027691,111,19,Ralph,Brinkhaus,11004021,"Wenn ich diese drei großen Herausforderungen zusammennehme – Umwelt, Klima, Nachhaltigkeit auf der einen Seite, die Zukunft der Wirtschaft und vor allen Dingen Technologie und Innovation auf der anderen Seite –, und wenn wir als deutscher Staat wollen, dass wir in der Welt und in Europa einen Platz haben, dass man auf uns schaut –, dann kann ich nur sagen: Wir haben sehr viel vor uns.",4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,50,387,63,neutral,"[[""positive"", 0.055929478257894516], [""negative"", 0.006067853886634111], [""neutral"", 0.9380025863647461]]"
1027691,111,19,Ralph,Brinkhaus,11004021,"Jetzt komme ich wieder zurück zu 1949, 1969 und 1990. Ich denke, wir haben jetzt eine große Chance. Insofern, Frau Göring-Eckardt, nehme ich Ihr Angebot und das der anderen Parteien gerne an, weil wir ja zumindest fast alle eine gewisse Übereinstimmung hinsichtlich des Ziels haben, wie wir mit genau diesen Herausforderungen umgehen wollen. Ich glaube, das ist unglaublich wichtig. Denn wenn wir das nicht in einem gesamtgesellschaftlichen Konsens machen, wenn wir über diese Herausforderungen diese Gesellschaft spalten, wenn wir Gewinner und Verlierer haben, wenn wir Leute haben, die sagen: „Ich kann mit dieser Sache nichts mehr anfangen“, und andere, die sagen: „Es geht mir nicht schnell genug“, dann werden wir nicht vorankommen. Wir können angesichts dieser Herausforderungen nur vorankommen, wenn wir alle Menschen mitnehmen, wenn wir das nicht gegen die Menschen machen, sondern mit den Menschen.",4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,51,907,136,neutral,"[[""positive"", 0.04603976383805275], [""negative"", 0.01984507031738758], [""neutral"", 0.9341151118278503]]"
1027691,111,19,Ralph,Brinkhaus,11004021,"Sie alle vertreten unterschiedliche Facetten dieses Landes. Dementsprechend kann ich Sie nur aufrufen: Lassen Sie uns beim Klima anfangen und bei Wirtschaft und Außenpolitik weitermachen. Lassen Sie uns versuchen, diese Herausforderungen gemeinsam zu lösen, so wie das in den vergangenen 70 Jahren war. Das hat uns von vielen anderen Ländern dieser Welt unterschieden, das hat diese Bundesrepublik Deutschland stark gemacht. Ich bin zuversichtlich, dass wir das auch in Zukunft sein werden.",4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,52,490,70,neutral,"[[""positive"", 0.01593472808599472], [""negative"", 0.02110152132809162], [""neutral"", 0.9629637002944946]]"
1027691,111,19,Ralph,Brinkhaus,11004021,({19}),4,https://dip21.bundestag.de/dip21/btp/19/19111.pdf,Member of Parliament,NA,2019-09-11T00:00:00.000000,13286,53,6,1,positive,"[[""positive"", 0.9142041206359863], [""negative"", 0.08301574736833572], [""neutral"", 0.002780106384307146]]"
576398,199,13,Hansgeorg,Hauser,11000832,"Herr Kollege, zur Zeit laufen eine Reihe von Anhörungsverfahren mit den Ländern, da wir hier - das war die Frage, über die wir schon beim letztenmal diskutiert haben - nach dem Finanzverwaltungsgesetz das erforderliche Benehmen mit den Ländern herstellen müssen. Wir werden diese Anhörungsverfahren voraussichtlich bis Ende des Jahres abschließen können. Inwieweit dann noch Spielräume gegeben sind, vermag ich im Augenblick noch nicht zu beurteilen.",,https://dip21.bundestag.de/dip21/btp/13/13199.pdf,Secretary of State,parl. staatssekretär beim bundesminister der finanzen,1997-10-29T00:00:00.000000,451,1,450,65,neutral,"[[""positive"", 0.002206777688115835], [""negative"", 0.00700076948851347], [""neutral"", 0.9907925128936768]]"
733579,21,17,Cornelia,Pieper,-1,"Wir haben deutlich gemacht, dass wir unsere Rolle
bei der Bewältigung der Haiti-Katastrophe voll wahrStaatsministerin Cornelia Pieper",,https://dip21.bundestag.de/dip21/btp/17/17021.pdf,Guest,staatsministerin im auswärtigen amt,2010-02-09T00:00:00.000000,858,1,133,16,neutral,"[[""positive"", 0.0014310273109003901], [""negative"", 0.0047377957962453365], [""neutral"", 0.9938311576843262]]"
733579,21,17,Cornelia,Pieper,-1,"genommen haben. Aus der Haiti-Krise lässt sich aus
unserer Sicht nicht die Notwendigkeit ableiten, zusätzliche EU-Strukturen wie einen EU-Katastrophenschutz
oder eine humanitäre Eingreiftruppe aufzubauen. Die
Bundesregierung steht der Schaffung zusätzlicher EUStrukturen auch unter dem Gesichtspunkt des Subsidiaritätsprinzips, das in unserer Verfassung als eine Rahmenbedingung enthalten ist, kritisch gegenüber. Ich glaube,
dass Deutschland innerhalb der EU all das, was möglich
ist, gemacht hat, um Haiti zu helfen. Ich denke, das hat
der Außenminister in seinen Bemerkungen im Ausschuss deutlich gemacht. Ich konnte leider nicht dabei
sein, weil ich hier bzw. im Kulturausschuss war. Deswegen bitte ich um Nachsicht.",,https://dip21.bundestag.de/dip21/btp/17/17021.pdf,Guest,staatsministerin im auswärtigen amt,2010-02-09T00:00:00.000000,858,2,720,90,neutral,"[[""positive"", 0.006690763868391514], [""negative"", 0.023321090266108513], [""neutral"", 0.9699881672859192]]"
